t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2],alpha[0],alpha[1],alpha[2],alpha[3],alpha[4],joystick[0],joystick[1],joystick[2],joystick[3],delta[0],delta[1],delta[2],delta[3],rot_speed,takeoff
0.07543063163757324,0.0,0.0,0.0,0.001,0.0,0.0,7.543063163757325e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.14449095726013184,0.0,0.0,0.0,0.001,0.0,0.0,0.00014449095726013183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.19469094276428223,0.0,0.0,0.0,0.001,0.0,0.0,0.00019469094276428222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.24274611473083496,0.0,0.0,0.0,0.001,0.0,0.0,0.00024274611473083495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.29079484939575195,0.0,0.0,0.0,0.001,0.0,0.0,0.00029079484939575196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.3390467166900635,0.0,0.0,0.0,0.001,0.0,0.0,0.0003390467166900635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.38771748542785645,0.0,0.0,0.0,0.001,0.0,0.0,0.0003877174854278565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.4372711181640625,0.0,0.0,0.0,0.001,0.0,0.0,0.00043727111816406255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.4877455234527588,0.0,0.0,0.0,0.001,0.0,0.0,0.0004877455234527588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.5376722812652588,0.0,0.0,0.0,0.001,0.0,0.0,0.0005376722812652588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.5873634815216064,0.0,0.0,0.0,0.001,0.0,0.0,0.0005873634815216065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.6378321647644043,0.0,0.0,0.0,0.001,0.0,0.0,0.0006378321647644043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.6876568794250488,0.0,0.0,0.0,0.001,0.0,0.0,0.0006876568794250489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.7375497817993164,0.0,0.0,0.0,0.001,0.0,0.0,0.0007375497817993165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.7876214981079102,0.0,0.0,0.0,0.001,0.0,0.0,0.0007876214981079102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.8377044200897217,0.0,0.0,0.0,0.001,0.0,0.0,0.0008377044200897218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.8875370025634766,0.0,0.0,0.0,0.001,0.0,0.0,0.0008875370025634766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.937570333480835,0.0,0.0,0.0,0.001,0.0,0.0,0.000937570333480835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.9875597953796387,0.0,0.0,0.0,0.001,0.0,0.0,0.0009875597953796387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.03757905960083,1.058823522789571,0.0,0.0,0.05396157355002423,0.0,0.0,0.0036866780005695545,0.0,0.0,0.0,0.0,-9.678739618133773e-10,0.0,0.0,-4.841234342875464e-11,1.0,0.0,0.0,-1.210774898764969e-12,8.999999943711353,0.0,0.0,0.0,0.0,-2.1002864971350286e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.0875864028930664,1.0588042463083656,-8.907675614657542e-08,0.0,0.10690956097444422,-4.45449192398062e-09,0.0,0.009032941117440858,-2.2275730683499312e-10,0.0,-4.663485787249478e-07,7.374649030831881e-07,-2.469614816244341e-06,0.0,3.6878660574456785e-08,-1.2354728825895266e-07,0.9999999999999999,0.0,9.221017283067567e-10,-3.090346603293928e-09,8.999836093621107,-7.571524272458911e-07,0.0,-6.435610386404278e-07,6.19470518589878e-07,-5.3590641512502205e-06,0.0,0.0,0.000608797221131916,-0.0006087972216790061,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.1375453472137451,1.0587478366999874,-2.5494487755050825e-07,0.0,0.15980348519777793,-1.7191268866368712e-08,0.0,0.017016554536687052,-1.081614950931725e-09,0.0,-1.3005029442311915e-06,2.056564588831816e-06,-1.0089950863242135e-05,0.0,1.3962245635978496e-07,-6.276305816340506e-07,0.9999999999999998,0.0,4.409797083049227e-09,-1.8768227244199294e-08,8.999356611949892,-2.16703145917932e-06,0.0,-1.7946940690988677e-06,1.7275142546187254e-06,-2.1895193373235433e-05,0.00043252038638113774,0.00043252063639408076,0.0004325215430106455,-0.0004325210691676836,0.00043252051138762727,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.1876146793365479,1.0586544118990167,-4.937084440932739e-07,0.0,0.2128096045504202,-4.191092092550703e-08,0.0,0.027671789305844352,-3.180066770323459e-09,0.0,-2.376747887556327e-06,3.7584889202466273e-06,-2.2939326793544467e-05,0.0,3.278074863874876e-07,-1.7761873535335361e-06,0.9999999999999981,0.0,1.2616347855320953e-08,-6.323448450239557e-08,8.998562501141642,-4.196521774792828e-06,0.0,-3.2799122013773907e-06,3.157130693007167e-06,-4.977833914199149e-05,0.0003537703542775568,0.0003537710497150987,0.0003537859884253071,-0.0003537775464667449,0.000353770701682673,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.2378759384155273,1.0585236158681088,-8.316298445061458e-07,0.0,0.2660123342487854,-8.370968399804185e-08,0.0,0.041041904155726644,-7.3874208851685445e-09,0.0,-3.6530690553963626e-06,5.776709886657488e-06,-4.1101021049937386e-05,0.0,6.181521986248819e-07,-3.841976420935029e-06,0.9999999999999869,-2.498001805406602e-16,2.8150901720813692e-08,-1.5978577063636755e-07,8.997450734878925,-7.068853678302239e-06,0.0,-5.0412360708361705e-06,4.85243630479229e-06,-8.918921567836413e-05,0.00030656210687170135,0.0003065633859924784,0.00030664063216941925,-0.0003066005513193571,0.000306562746432757,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.2878830432891846,1.0583549149449478,-1.3138344990625753e-06,0.0,0.318937599473988,-1.4941074357929296e-07,0.0,0.056991050140774845,-1.4859019608589356e-08,0.0,-5.1077007346271e-06,8.076501623912384e-06,-6.466929991363441e-05,0.0,1.0220346623441314e-06,-7.075900883822137e-06,0.9999999999999418,-1.1470875203631124e-15,5.370539879478997e-08,-3.367084294228086e-07,8.996016777032057,-1.116759324203189e-05,0.0,-7.048630172437205e-06,6.784261364086403e-06,-0.0001403323808125867,0.00027419690327566004,0.0002741988832291141,0.0002744542624053242,-0.00027433231736377145,0.0002741978932541742,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.3381257057189941,1.0581498975843266,-1.994857647662703e-06,0.0,0.37210186757845487,-2.4963770296633413e-07,0.0,0.07568643866302086,-2.7401482448479954e-08,0.0,-6.713119390708741e-06,1.061360704590453e-05,-9.343257530129717e-05,0.0,1.555290538314161e-06,-1.1770202224632975e-05,0.9999999999997962,-3.871344406915146e-15,9.277636792148769e-08,-6.323915779741777e-07,8.994274129466776,-1.6956290005132974e-05,0.0,-9.264114377493301e-06,8.915429918559806e-06,-0.00020274868840381485,0.0002504146671345905,0.00025041744517432634,0.00025107231834157394,-0.000250781541030285,0.00025041605615831074,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.387495756149292,1.0579066037121625,-2.9578788199045647e-06,0.0,0.42433076995426944,-3.956683294717324e-07,0.0,0.09663567017479026,-4.693564782817109e-08,0.0,-8.480269588742438e-06,1.3403836734560711e-05,-0.00012766911339686223,0.0,2.2170386338589024e-06,-1.807323279142748e-05,0.9999999999994074,-1.065380422771156e-14,1.4750402244079197e-07,-1.0785297851496212e-06,8.992206131553381,-2.51419699691888e-05,0.0,-1.1702796379556488e-05,1.1259222857030998e-05,-0.000277041976071191,0.0002318359456606784,0.00023183961196027647,0.00023327384304457674,-0.00023267635149334685,0.00023183777833884556,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.4374520778656006,1.057631137637186,-4.262971478943958e-06,0.0,0.47716613132325814,-6.086307041413046e-07,0.0,0.1204731349433013,-7.734059909067753e-08,0.0,-1.0373841367038603e-05,1.6388934081018347e-05,-0.00016651313256445377,0.0,3.035769497397629e-06,-2.6391616411807673e-05,0.9999999999984649,-2.6107154632581953e-14,2.2333196092461094e-07,-1.7377438251896858e-06,8.989864669916082,-3.623525757102364e-05,0.0,-1.4315954378356869e-05,1.3766704628055412e-05,-0.00036133349766486465,0.00021709934221136157,0.0002171039656337368,0.00021988247517601428,-0.00021878787769054537,0.00021710165419054877,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.487508773803711,1.057315712092655,-6.056656553649622e-06,0.0,0.5300918624340668,-9.11806919648907e-07,0.0,0.14700778212043,-1.2298264082180788e-07,0.0,-1.2469512582708506e-05,1.9684232667516553e-05,-0.00021104613698687938,0.0,4.021097146810524e-06,-3.695588871987268e-05,0.9999999999964025,-5.778754211260839e-14,3.2397337945688776e-07,-2.6626886675737712e-06,8.987183552787569,-5.1481580706021786e-05,0.0,-1.7208033922226975e-05,1.6534755440713905e-05,-0.00045797011726152827,0.0002047270447808022,0.00020473270679697664,0.00020971491806503744,-0.00020784964356797213,0.00020472987553731966,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.5381133556365967,1.0569626790551307,-8.454441397449252e-06,0.0,0.5835790168206183,-1.3396403911974645e-06,0.0,0.17653955423308398,-1.9077458262479904e-07,0.0,-1.479210647867176e-05,2.3322768862934445e-05,-0.0002609057727174667,0.0,5.20133611230437e-06,-5.015891624602601e-05,0.9999999999921668,-1.185286677835018e-13,4.555790993343578e-07,-3.9318241584764585e-06,8.984182771968612,-7.186275187831864e-05,0.0,-2.041330458284788e-05,1.9591125844864934e-05,-0.0005661655267969027,0.00019423803398184295,0.0001942448047839068,0.00020261362283979656,-0.00019962464746825558,0.00019424141941237668,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.5879745483398438,1.0565682090570412,-1.1639339495730007e-05,0.0,0.6362607678965361,-1.919991740732573e-06,0.0,0.2082642749906891,-2.865076607981086e-07,0.0,-1.743590782306566e-05,2.7444238857325405e-05,-0.00031658115950551684,0.0,6.569738594563413e-06,-6.594403044634798e-05,0.9999999999842631,-2.2352798976729328e-13,6.193666002296538e-07,-5.575848163313064e-06,8.98082977698485,-9.893438571370506e-05,0.0,-2.4061899784029235e-05,2.305316064015334e-05,-0.0006869811161269716,0.00018512330300321953,0.00018513125872895585,0.0001985023558765574,-0.00019393627071707814,0.00018512728090882421,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.6377673149108887,1.0561426395403508,-1.568142100121051e-05,0.0,0.688849031812896,-2.700813076148129e-06,0.0,0.24256397403443894,-4.209886158507782e-07,0.0,-2.0433577042904568e-05,3.209059978204003e-05,-0.00037653696645334787,0.0,8.167618338635358e-06,-8.469284772232889e-05,0.9999999999701364,-3.956745659076588e-13,8.227107569647174e-07,-7.684393761700175e-06,8.977212436092982,-0.00013329207851028933,0.0,-2.8198912521814032e-05,2.6956103816913627e-05,-0.0008170852172037649,0.00017729511572822011,0.0001773043037311506,0.00019757555244724948,-0.00019094140000346243,0.00017729970947611063,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
