,t,acc_log[0],acc_log[1],acc_log[2]
0,0.04991745948791593,1.7875421648178014,-0.1618447041935367,0.2082760092938604
1,0.10024499893188477,0.4596282498998246,-0.006033402381564,0.0694882732569991
2,0.14951658248901367,0.9863953051048828,-0.684656548057514,-0.9120813448618404
3,0.1993863582611084,0.5224150220804813,1.6661204827274785,1.105820215371247
4,0.2501831054687509,1.229925635542963,-0.2738203025524052,-0.5738438128479955
5,0.30035877227783203,-0.3919229481773428,1.5645032015172575,0.1098994459111184
6,0.3499431610107422,0.390481641801865,-0.3315245977671009,0.7134393470241931
7,0.39969944953918457,1.899171474366576,0.4605090574599794,0.1354917645702388
8,0.4499039649963379,2.775336140897867,-1.7917737432881224,-0.4833077007513845
9,0.499988317489624,1.7682139825917735,-0.458687339627244,-0.1473182200067495
10,0.5500059127807617,3.76647978570064,0.1043307369708111,-0.226470369005718
11,0.6000759601593018,2.6525333489351466,-0.4513882647913099,0.3076160685669108
12,0.6493949890136719,4.37663310350865,-1.005202863713029,-0.0645038664603984
13,0.7000288963317871,3.611221591834912,0.5713758443453094,1.332792020412994
14,0.7498176097869873,5.081457021462519,-0.941251947243007,-1.952102456823648
15,0.8003642559051514,5.425809784713683,-0.2428391611940513,-0.7831740067677436
16,0.8495535850524902,4.325993608488951,-1.3829500671630386,-0.0329086266770451
17,0.8999550342559814,2.9227797946903,0.7227431190490793,0.2014317608371837
18,0.9494767189025879,3.5365229278337424,-2.387210811840518,-1.4509089379495226
19,1.0001270771026611,3.72208602208056,0.7507160246060225,-1.449703223897483
20,1.0495092868804932,3.688630455613862,-1.8546640298430808,-0.4211165448205883
21,1.1002180576324463,3.5023902149701134,-0.6400844376810153,-0.1329332540161324
22,1.1495270729064941,2.853930730035162,0.9832096040008178,0.1361592620130889
23,1.1996943950653076,4.323658530358915,-0.4621032517150026,-1.3888489468622176
24,1.249687910079956,4.617583793497578,-1.2018147858695012,0.2930884687225318
25,1.3002111911773682,4.555023186553102,0.3363915309751809,0.7365691106590193
26,1.3502295017242432,4.340836204701871,-2.2265122908265225,-0.9350188383024703
27,1.3998601436615,5.025069966617974,-1.2738247482841103,-1.3644896101715591
28,1.4500834941864014,2.833692122661907,1.321621203409619,0.6809138777376855
29,1.5001802444458008,2.77705402246269,0.4657142855865764,-1.1498426027764346
30,1.5503394603729248,3.593657663746424,0.6833243799123085,0.7096024341899329
31,1.5998930931091309,2.8720766270297093,0.0147122458179815,0.4739796873483439
32,1.6499361991882324,2.260400841597616,-1.755220673973113,0.3881191250304313
33,1.6997060775756836,2.782883499636434,0.8344247575561178,-1.4484166167816757
34,1.750209093093872,2.7948709456059166,2.3938252262816917,-1.8180588509407405
35,1.7998595237731934,3.350332236493499,-1.372931426830133,-0.8311960089961252
36,1.8501160144805908,1.658831363481779,0.0452010102431359,-1.100520136897429
37,1.9002478122711182,2.110637545878996,-0.4026243030247451,-0.8084859384348329
38,1.94972825050354,1.8400502173253808,1.3795739365956354,-0.3843230647496009
39,2.0002291202545166,1.8993793380319053,-0.1764151508950501,0.1154883695327706
40,2.050144910812378,3.639242383653608,-0.7382797512120611,-0.6777093635988504
41,2.1000914573669434,3.105402762110573,-1.4898059492120994,-2.77103447211414
42,2.150334119796753,1.826628281533568,-1.3971573756503626,-2.0627386564878254
43,2.2000796794891357,2.242257682920404,-0.4145745261212833,-0.160739345418475
44,2.250244379043579,3.988587600860954,0.2275656722112142,-0.4620234056460327
45,2.3000617027282715,0.4690771396529318,-0.0872348204788671,-0.1383684803383833
46,2.3500609397888184,2.710850807194032,-0.247134851259808,-0.9076739327700876
47,2.399827003479004,1.5773449149741885,1.6944838253800163,-0.5340722931775248
48,2.4494011402130127,0.6070212781110005,-0.6817181628436975,-0.4158934002301589
49,2.4995176792144775,1.489045666700428,0.4346145987596973,-1.0915555225187634
50,2.5493927001953125,1.520244712862742,-1.356441922148352,-1.459024991577295
51,2.599700927734374,1.3486610497994616,-0.9144082403560704,-2.458450754316814
52,2.6494739055633545,3.247192120075194,-1.5623033675980609,-0.1472250703410123
53,2.6996822357177734,1.1587417586209932,-0.4448619673978441,-1.849813347804712
54,2.7497246265411377,1.2823973809914675,-2.4154895802658234,-1.1176281723902597
55,2.799412250518799,1.1688966750723793,-0.1383206911649923,-0.5795827345012223
56,2.8498342037200928,3.533423505942599,-1.1801725654706945,0.0723997240955907
57,2.900299310684204,2.2801254579781425,-1.406219039447215,0.1914467470129985
58,2.9502134323120117,3.097596920037597,-1.3070314864234578,-3.424378049960384
59,2.999561309814453,1.2674682827610448,-0.3216850464701359,-2.011751405850456
60,3.049858331680298,1.779958732370363,-0.0137551570014352,-2.5618320155717123
61,3.099796772003174,1.134043842187118,0.7848370680117998,-2.8373095733619262
62,3.149773120880127,0.5235642891936564,-0.2303104920515228,-4.051496054872844
63,3.1994266510009766,-1.0549361975390097,0.4136487299625836,-3.364525298583964
64,3.250200033187866,-0.0011852694757665,-1.234294169729205,-4.373371829702167
65,3.3001883029937744,0.4490489639157549,0.6475067185558909,-2.740522250975075
66,3.3502888679504395,-2.271523562527757,-2.317165373774853,-2.414228951088358
67,3.399399518966675,1.2723364634823862,-0.278065365358864,-2.1327667767121983
68,3.4500675201416016,-0.7002158367410852,-2.6874347503864007,-1.949559058893168
69,3.4997589588165283,-0.6707830240199825,0.2565343814478635,-4.662078227864601
70,3.549665689468384,-1.2414693027320187,-0.1168726790204573,-2.339165640832105
71,3.599985361099243,-2.219225112867666,0.5151133146620328,-2.4041329546409136
72,3.6500706672668457,-0.9350240606471244,0.0456877599922212,-4.310723464066809
73,3.6997077465057373,-1.4500506072243693,-0.5796142020123002,-4.503159254758042
74,3.7504050731658936,-2.484512467910041,0.2243666773629494,-7.936507772862422
75,3.800307035446167,-2.6438719237609423,1.330408865141526,-4.90339525768576
76,3.850162982940674,-3.7706657561560153,1.8492924024365751,-5.5746311190478
