t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2],alpha[0],alpha[1],alpha[2],alpha[3],alpha[4],joystick[0],joystick[1],joystick[2],joystick[3],delta[0],delta[1],delta[2],delta[3],rot_speed,takeoff
0.04804539680480957,0.0,0.0,0.0,0.001,0.0,0.0,4.804539680480957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.3182973861694336,0.0,0.0,0.0,0.001,0.0,0.0,0.0003182973861694336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.36978626251220703,0.0,0.0,0.0,0.001,0.0,0.0,0.00036978626251220705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.4225728511810303,0.0,0.0,0.0,0.001,0.0,0.0,0.0004225728511810303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.4739871025085449,0.0,0.0,0.0,0.001,0.0,0.0,0.00047398710250854493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.5264182090759277,0.0,0.0,0.0,0.001,0.0,0.0,0.0005264182090759278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.5783994197845459,0.0,0.0,0.0,0.001,0.0,0.0,0.0005783994197845459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.6288557052612305,0.0,0.0,0.0,0.001,0.0,0.0,0.0006288557052612305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.6785259246826172,0.0,0.0,0.0,0.001,0.0,0.0,0.0006785259246826172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.7278473377227783,0.0,0.0,0.0,0.001,0.0,0.0,0.0007278473377227783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.7786540985107422,0.0,0.0,0.0,0.001,0.0,0.0,0.0007786540985107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.8285601139068604,0.0,0.0,0.0,0.001,0.0,0.0,0.0008285601139068604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.8790593147277832,0.0,0.0,0.0,0.001,0.0,0.0,0.0008790593147277833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.9283571243286133,0.0,0.0,0.0,0.001,0.0,0.0,0.0009283571243286134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.977921724319458,0.0,0.0,0.0,0.001,0.0,0.0,0.000977921724319458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.028419017791748,1.058823522789571,0.0,0.0,0.05446772216566895,0.0,0.0,0.0037283942752864,0.0,0.0,0.0,0.0,-9.678739618133773e-10,0.0,0.0,-4.887501549387816e-11,1.0,0.0,0.0,-1.2340280004285442e-12,8.999999943711353,0.0,0.0,0.0,0.0,-2.1002864971350286e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.07818603515625,1.0588038828692556,-9.033298681442831e-08,0.0,0.10716123339002528,-4.49560332338098e-09,0.0,0.009061489238209236,-2.2373276865861393e-10,0.0,-4.7292532569287657e-07,7.478651064200516e-07,-2.5178148173687767e-06,0.0,3.721901573751181e-08,-1.2535300875208609e-07,0.9999999999999999,-0.0,9.261396094473184e-10,-3.1204567096292455e-09,8.999833004388673,-7.678303879226407e-07,0.0,-6.526369494561696e-07,6.282066893928434e-07,-5.4636581536902455e-06,0.0,0.0,0.000605961954585238,-0.0006059619549516713,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
