t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],torque[0],torque[1],torque[2],alpha[0],alpha[1],alpha[2],alpha[3],alpha[4],joystick[0],joystick[1],joystick[2],joystick[3],delta[0],delta[1],delta[2],delta[3],rot_speed,takeoff
0.8708145618438721,-0.5779152554738209,0.8251965385982323,-0.6716202088364042,0.03415766265058523,-0.11342761143101664,-0.001490165550282971,0.0,0.0,0.0,-0.009016462868452863,-0.041300210751361165,-0.0061246285855548225,0.9998534611146567,-0.0005174059633129331,0.013057086599071122,-0.011058981763931401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.9219639301300048,0.7573720347527423,-0.2443509113090456,-0.0009784897531542032,-0.00851204309616458,0.08226758151465711,-0.01618954941004971,0.0,0.0,0.0,-0.14670403364909962,0.052556544237795134,-0.10112878974604503,0.9999548313780546,-0.008644535732379851,-0.00394088278068927,0.0002768547752635209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
0.9817025661468506,0.12408938763887639,-1.6175781092543537,-1.3530007828211033,-0.10233152537917141,0.06120572202507413,0.009905586052114378,0.0,0.0,0.0,-0.056027154423632826,-0.11274770624734032,-0.03235972766721295,0.9995845415772464,-0.025931889253487262,-0.008464145415651325,0.00930803963970056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.0386841297149658,1.5237188547973448,-0.0458167084908154,-0.44287853187086934,0.10361100468850978,0.04166478756422143,-0.042094072355648895,0.0,0.0,-9.678739618133771e-10,-0.06207553572630532,0.13217371727163876,0.07564891329342899,0.9997180619401129,-0.009455249448588672,0.007802427474993601,0.020335117753942394,0.0,0.0,-2.1002864971350286e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.0749871730804443,1.7688102767742249,0.5926770666797365,-0.789830366322223,-0.031113064432169518,-0.038978068108923646,-0.09433479914080825,-5.651055175700008e-07,8.936351577775542e-07,-3.218393806118554e-06,0.11604227390389708,0.018089590436380948,-0.1406864324176214,0.9992657215495563,0.020130571563426767,-0.025408283172358992,0.020425400138249086,-7.798456142466009e-07,7.506535325331455e-07,-6.983914559277262e-06,0.0,0.0,0.0005710397989999,-0.0005710397993888,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.136943817138672,0.2944476294183067,-0.9669439247880856,-0.6903994145993229,0.313437635068646,-0.028232935687088394,-0.11977461884196139,-1.1724469792522649e-06,1.8540622208950133e-06,-8.757722569925027e-06,0.026260469753574208,-0.06329437835761521,-0.0666693541770325,0.9990821635095775,-0.018751623573514495,-0.033931634285396584,-0.01821678800176174,-1.6179768364117415e-06,1.557412265551811e-06,-1.900425797673731e-05,0.0004477263144447,0.000447726576796,0.0004477274174101,-0.0004477270350424,0.0004477264456204,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.1737332344055176,0.16734608493753933,-0.8961114227985404,0.1185115173873159,0.0019464679704178367,-0.0713430982095353,0.04106577602108297,-2.501971650524404e-06,3.956510778603093e-06,-2.459699814917721e-05,-0.004165753105067489,-0.07029377423974235,-0.04544548182784388,0.9999117026449245,-0.0007607632701566641,-0.006694708960874873,0.011453777756873106,-3.4527210069355777e-06,3.323469054026598e-06,-5.337548598371454e-05,0.0003477672533082,0.0003477679467036,0.0003477837456555,-0.0003477747573562,0.0003477676000061,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.223844051361084,0.15469347947979362,0.6244122810119548,-1.3677265779963537,0.33151096729201873,0.09220477859538723,0.005375361838192101,-3.4364223117650503e-06,5.434143539870425e-06,-3.783355245668514e-05,-0.04027879481573517,-0.14221496932000904,-0.07148949570520353,0.999587878947355,-0.023786402805584562,-0.01606156374014689,0.0005526964083888522,-4.742263399598518e-06,4.564680573491157e-06,-8.209880883100677e-05,0.0003128701268696,0.0003128713248445,0.0003129348673651,-0.0003129016882172,0.0003128707258576,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.286668300628662,1.7741089549759201,0.5734076459404842,-2.3762782990269673,0.33973572069644886,-0.09606199885306888,-0.15346334364898837,-4.860036257040001e-06,7.684983333962723e-06,-6.047142233065386e-05,-0.003376216107928961,-0.07747761158405737,0.060611275138643846,0.9999643282789261,0.001004991858905853,-0.002421777099840261,0.008029144208327484,-6.706852635765513e-06,6.455386000528688e-06,-0.0001312229864575,0.0002787682788873,0.0002787701530934,0.0002789878054574,-0.0002788829080522,0.0002787692159919,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.3245043754577637,-0.08311000550703973,-1.28578405396695,0.31419576312693553,0.3276381079434497,-0.006302409732030085,0.029009581903584453,-6.869353210179386e-06,1.0860513231344528e-05,-9.637306236806717e-05,0.0065564631140181415,0.010125266386069354,-0.06292882140940216,0.9991278102682429,-0.028440140590706875,-0.021783153208722483,-0.02145393642323869,-9.479717548251292e-06,9.122831114329404e-06,-0.0002091295453387,0.0002485074566293,0.00024851024214,0.0002491870424353,-0.0002488866467093,0.0002485088491652,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.3813080787658691,2.785482013914989,1.3405439089250186,-0.6347577501878824,0.41696336216073243,-0.16069849834094685,-0.20480245999431446,-8.19679397605612e-06,1.29565213432116e-05,-0.0001220295380671,-0.0151166148319116,-0.03917551310562739,-0.002822238004690848,0.9997200425974889,-0.011641658972178176,0.015589981958460286,0.013463308203619531,-1.131159684777184e-05,1.0883477928297744e-05,-0.0002648040976057,0.0002344382207217,0.0002344417331449,0.0002357143442365,-0.0002351793312034,0.0002344399771767,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.4378941059112549,2.028130224239781,-1.21148971146873,0.7364131750418033,0.5810575634409662,0.059542681230037135,0.2328956132055251,-1.0358957473332136e-05,1.63657485799929e-05,-0.0001662383806577,0.08110842160428688,0.08773774323080724,-0.0031873239784290072,0.9996921601092241,0.019869451021881965,-0.011332435792831275,-0.00961071439822779,-1.4295413384141074e-05,1.3747228807194038e-05,-0.0003607372860273,0.0002171884999881,0.0002171930688622,0.0002199088125711,-0.0002188364710929,0.000217190783926,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.47397780418396,-0.597788819279514,0.8381659428684228,1.145554131501451,0.6102794968698058,-0.18961525305240304,-0.07178468589854785,-1.2743384391571033e-05,2.0114742791365743e-05,-0.0002170393228873,0.03753648804492664,0.06326144042191638,-0.033031299044401205,0.9998083720215563,-0.004514579242662595,0.018805262818531454,0.003033133724854985,-1.7585983547547417e-05,1.6896383944747224e-05,-0.0004709753306655,0.0002033123370477,0.0002033180608489,0.0002085383222336,-0.000206590807822,0.0002033151989685,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.5347497463226318,2.2674114730778907,-1.2481771535111261,0.7331460737251168,0.7484974959476367,-0.1452458620815461,-0.027726113784351993,-1.4416672987021956e-05,2.273606761737072e-05,-0.000252926724645,-0.07250601594025739,-0.029930936096841006,-0.0749565363319446,0.9998916731692173,-0.0050156429399276625,0.0039002781050152535,0.013276787392502917,-1.9895188176965413e-05,1.9098296798591403e-05,-0.0005488509924797,0.0001957414563733,0.0001957480333807,0.0002034550901917,-0.0002006824972398,0.000195744746039,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.570791721343994,3.8725231791855745,-1.508310863194363,0.5211075564674321,0.5889949472091551,0.02682776253641358,0.0167243212822928,-1.756301942721756e-05,2.7643146882136092e-05,-0.0003194731392814,0.01188157185187907,-0.012315273398759987,-0.07085108431129547,0.9988558091866298,-0.008947950578062514,-0.038815717014021534,-0.026464065206683575,-2.4237317609641507e-05,2.322024338099432e-05,-0.0006932567122408,0.0001847063537233,0.0001847143015622,0.0001981890266109,-0.000193590695372,0.000184710327385,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.6268470287322998,1.2910694820951327,-1.103036764835111,0.44951380072213076,0.7611858893132686,-0.015603471683680504,0.08205100444202862,-1.9704832617180148e-05,3.0964299696482424e-05,-0.0003624861347717,0.022838958631815953,0.009535100162045191,-0.01945900732157596,0.9997924140897058,0.0004396355606531888,0.019391029920520886,-0.00623886270675074,-2.719318198633846e-05,2.6010011745045237e-05,-0.0007865949124546,0.0001789853498678,0.0001789942333992,0.0001974091069674,-0.0001913230438099,0.0001789897916886,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.680739402770996,1.8946288566348797,1.2898968517351748,-1.1060241296553457,0.7714198848219758,-0.2544527877954878,0.03945972724504072,-2.3547381540826013e-05,3.689153952874588e-05,-0.0004345556417577,0.06356969919910246,-0.05902801844955993,0.015485710961841629,0.9997517861779645,0.0031317888109723495,-0.019416075436372138,-0.01046775751832641,-3.249625766792546e-05,3.098889320414654e-05,-0.0009429857426143,0.0001710605812273,0.0001710708776721,0.0001993149462999,-0.0001904031640078,0.0001710657292027,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.7380805015563965,1.5161576562622412,0.3610724206592145,-3.2495069459141854,0.9142034606973966,0.13524498803171361,0.03975655958301441,-2.804857762643088e-05,4.3791896204996575e-05,-0.0005095989127952,-0.0021964491818149768,0.05557776287102359,0.19895051372900865,0.9991378818323636,-0.04125865409307015,0.00449970165180924,0.000984497339151969,-3.870843571494815e-05,3.678519281219712e-05,-0.0011058296407657,0.000164362448596,0.0001643741831597,0.0002052609498817,-0.0001929060505396,0.0001643683156449,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.7772305011749268,0.5576452321898788,2.6900158997511436,-1.4709148802366152,0.8186760228568108,0.09998475854153872,-0.13490369250547304,-3.399295820196113e-05,5.2857204531831466e-05,-0.0005954126920245,-0.11449044002265478,-0.024587539437484617,0.034324940368802216,0.9997442935269355,-0.007688886287996104,-0.003894278022460118,0.020906056219736537,-4.691251815187436e-05,4.440005180673843e-05,-0.0012920455416932,0.0001580433532759,0.0001580566703316,0.0002161662569871,-0.0001993546450222,0.000158050011944,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.8367700576782229,1.542993268115067,-1.3131392008047345,-0.14614450096314235,0.8653451799512607,-0.04308211834544515,-0.023347372736168447,-3.89493846172821e-05,6.038549031148774e-05,-0.0006573621080179,-0.0380702146281173,0.13487068930576585,-0.06364456874491983,0.9998298170257315,0.012310716652646455,-0.012991613133417124,0.004472273469065556,-5.375320838381226e-05,5.07238118616497e-05,-0.001426475774399,0.0001541329231652,0.0001541474106453,0.00022667817978,-0.0002062494243817,0.0001541401670754,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.87226676940918,0.052718779882575006,1.0407759357789907,-0.24996418744103718,0.8806776690366392,-0.012315025855141219,0.01611806584667386,-4.811482824792826e-05,7.426792306164281e-05,-0.0007566348952041,-0.05959180341093676,-0.003724480343945932,-0.003816195357627667,0.9993796067694701,0.03312695120494133,0.009360604655921145,-0.00744216081796248,-6.640322068689651e-05,6.238505537177996e-05,-0.0016418977225929,0.0001487223478784,0.0001487385812845,0.0002467855105456,-0.0002201607721578,0.0001487304636832,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.925467014312744,-0.020946762362009652,1.8255747893893264,-0.11513971030916784,1.078402852992098,0.13819550980008333,-0.09495825149929539,-5.474160459164916e-05,8.427247341481592e-05,-0.0008185309772898,-0.19761916726517917,-0.06662194653131087,0.13701190483030531,0.9993608543485053,-0.013378798890361735,0.0033930876799291854,0.03297540738298167,-7.554960566456076e-05,7.078887766844537e-05,-0.001776212220719,0.0001457684660935,0.000145785831089,0.0002616330677206,-0.0002306856830836,0.0001457771477074,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
1.971665382385254,1.3802768578620164,-0.5901727645455211,1.1861018906395489,0.9935739217289561,0.20735449895706526,0.10266720669158157,-6.64843917199565e-05,0.0001019627762045,-0.0009149622676148,-0.0010521357828971554,-0.06126579680134702,-0.002292030230187013,0.9999664249128158,0.0061819964842809196,0.002770859776622947,-0.004610238892743061,-9.175745097031514e-05,8.564873201179312e-05,-0.0019854681207241,0.0001416803355665,0.0001416993791742,0.0002872553200648,-0.0002491378653327,0.0001416898569067,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.0207958221435547,1.1734696609937374,-0.44041424428177184,0.8097933395460838,1.0021590222545718,-0.049227423564466674,-0.07070866542834524,-7.873113157926601e-05,0.0001203525649942,-0.0010020278814091,-0.038132096742781715,0.046807459985770135,-0.17083911273595126,0.9993801861371041,0.0063481822863344665,0.03233031953328536,-0.012397361699276148,-0.0001086613135844,0.0001010961545951,-0.0021744005026578,0.0001384310978796,0.0001384516637461,0.0003131507067197,-0.0002678419393628,0.0001384413799918,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.0710198879241943,2.2766393609137854,1.0977571056668192,-1.071348829979697,1.081559157225182,0.024465627407531557,-0.03188828441407886,-9.411269768224944e-05,0.0001433760039579,-0.0010978044956158,-0.06709585212375538,0.03562430365251822,-0.005236871433099314,0.9990144589977494,-0.0366495954521721,0.02457407284340185,-0.004799251036722066,-0.0001298926615321,0.0001204358433246,-0.0023822357554864,0.000135262211054,0.0001352844445145,0.0003443097195486,-0.0002902897926312,0.0001352733265996,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.121094226837158,1.0967047453121859,-1.3348541150306417,0.01913714062232586,1.0805671233397793,0.02573370156815723,0.15034909826762194,-0.0001126542320943,0.0001710231338344,-0.0011988620521114,0.07219684212665498,0.044931826229661485,-0.0398716824768056,0.9992616719111077,0.022670110728819495,-0.016344468800731038,-0.02636352534435601,-0.0001554865781289,0.0001436594324209,-0.0026015306530818,0.0001323178628895,0.0001323418678268,0.0003800982790288,-0.0003158355171213,0.0001323298625465,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.170851945877075,0.6708880240708349,-1.0750065319976891,0.7823460025262404,1.2905282680699866,0.06913615629288244,-0.19684603945084853,-0.0001342995276857,0.0002031547018635,-0.0013025290172407,-0.13353273193795076,0.08247722693569648,-0.021578787723190638,0.9999034490633061,0.0048537269334905115,0.006935820951280869,-0.011019449799849689,-0.0001853659286263,0.0001706499495653,-0.0028264879674125,0.0001296819876709,0.0001297078585065,0.0004198386830598,-0.0003437829515836,0.0001296949220217,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.221398115158081,0.6884801592932019,-1.0627214145468287,-1.1099109957990057,1.2710941577132975,-0.019890196970050362,0.041972234849769724,-0.000159263009434,0.0002400259867709,-0.0014081550994664,0.09985536633302303,-0.10291796073062198,-0.03213307553652345,0.9996507938671345,0.014006833185191471,0.0044246981964719545,-0.021966360435916127,-0.0002198272339604,0.0002016218288876,-0.0030556965658421,0.0001273782698542,0.0001274061317091,0.0004634566495165,-0.0003738732714633,0.0001273921989288,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.2734034061431885,1.350546689888996,0.13802846798869414,0.8312839199726075,1.3726272862305855,0.05891433581259856,0.05973004722441915,-0.0001885023266011,0.000282970828358,-0.0015178419920843,0.017564916170173844,0.06448890288436546,0.05154245335965118,0.9998221116847653,0.010536714617545396,0.008786406899365717,-0.01294301684630667,-0.0002601931863104,0.0002376954958207,-0.0032937171228231,0.0001254015195766,0.0001254316014085,0.0005121226159771,-0.0004066940498211,0.0001254165569683,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.3207857608795166,2.2518580347664616,0.8296297812576777,0.2391161053931076,1.3749302036271256,-0.08175775914620317,-0.08374136983715784,-0.0002230585885208,0.0003334029934067,-0.0016328945707277,0.061627292832266346,-0.009429544307609802,-0.0416342459885775,0.999741137475841,-0.01350940453511632,0.011851658146626587,0.013953215643495633,-0.000307902075757,0.0002800585144616,-0.0035433812184792,0.0001238236842398,0.0001238563535156,0.0005669663949178,-0.0004427215186946,0.0001238400159208,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.372218132019043,1.2279532558114832,-1.7242536219525986,1.1384275490528526,1.6546510581699998,0.14221502507182215,0.10555671679315592,-0.0002587881129925,0.0003851730486896,-0.0017394150783497,-0.25495627784123637,0.04737108200031758,-0.13395933125643977,0.999788468909461,0.013577283598899838,0.015334264818590349,0.0018801936664358514,-0.0003572340451532,0.0003235453608993,-0.0037745307200189,0.0001228736416513,0.000122909075524,0.0006213244536393,-0.0004773385539394,0.0001228913544442,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.421553134918213,1.0469823416874402,0.3099524677037606,1.0595610053505553,1.4320336725691456,-0.013960197636234382,0.22485260817754968,-0.0003026127108936,0.0004482096117656,-0.0018565167544491,-0.12546189392483512,-0.0194620727134833,0.008438330021765606,0.9998901784916282,-0.0029001397792305828,0.01440339290442827,-0.0019396953577635843,-0.0004177469696092,0.0003764960738831,-0.0040286413571545,0.0001225292693924,0.0001225683291516,0.0006853280846593,-0.0005169040360407,0.0001225487949395,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.4713809490203857,-0.2626302555870812,-0.39057623983760936,0.41976624471649027,1.6144714978539916,-0.05240643152637492,-0.10335862291970761,-0.0003498783546505,0.0005156125003356,-0.0019700354633201,-0.025290832918414576,-0.04955281919243539,0.04154252952903259,0.9988631927206225,-0.04760639659088462,-0.00192828202869344,-0.0014949782652240791,-0.0004830165612649,0.0004331145002819,-0.0042749769554047,0.0001230431930204,0.0001230866060104,0.0007518089939406,-0.0005565542786422,0.0001230648942126,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.5207788944244385,2.294444714051397,0.5717076486711853,0.4749368971137153,1.6576465458206928,0.014599766394503586,-0.053199174985780334,-0.0004032185703102,0.0005909902199408,-0.0020855505192619,0.04490885980114028,0.05109319896342276,-0.09117869714051105,0.9996571865579094,-0.0020969267936102793,0.022117344194790722,0.013854073296919624,-0.0005566809008276,0.0004964317847503,-0.0045256446267983,0.0001246513673431,0.0001247003868958,0.0008242944204054,-0.0005982362186302,0.0001246758706237,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.5706775188446045,0.23865241794268444,0.08949766283373055,-1.4984788546870949,1.5875491074201937,-0.1594414849740702,-0.00461803075681625,-0.0004620014473329,0.0006732335943942,-0.0022006416208857,-0.051255479910217325,-0.08120337640799684,0.01692943770752755,0.9996785616519354,-0.02030567057344551,0.012811932747352595,0.00814294144386319,-0.000637869450524,0.0005655162192911,-0.004775392317322,0.0001276128415981,0.0001276690420926,0.0009017104904419,-0.00064103345908,0.0001276409331962,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.6206178665161133,1.4240286965204172,2.421446136362511,0.07687275441290328,1.9487814933641927,-0.022878724813514828,0.04612631728058286,-0.0005277306418066,0.0007642069297526,-0.0023171679191511,-0.02265489458307717,0.08654554114114577,0.1257151115076696,0.9997231121885948,-0.011252605193399904,0.001208195599409767,0.020630513704341043,-0.0007286613641143,0.0006419338209921,-0.005028254384558,0.0001323364970457,0.0001324020984318,0.0009858359365032,-0.000685658230086,0.0001323692862862,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.6706016063690186,0.6282554577438928,1.7248562276644204,-1.05497324436969,1.6318168243539006,-0.020246901684686007,-0.10529992174877928,-0.0006002518300154,0.000863395681752,-0.0024337758028962,0.03684971537090952,-0.05738491544277092,0.11696755444503122,0.9996174099551344,0.02255668943951218,0.009311475425402671,-0.013020211270203782,-0.0008288465082116,0.0007252523726717,-0.0052812934922848,0.0001391851439583,0.0001392628764702,0.0010762927946351,-0.0007315683227706,0.0001392239957033,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.720665693283081,1.675499511643325,-0.6617394235556959,2.496218204405903,1.6496634698276607,-0.1630616343620316,0.07080720623582053,-0.0006799317377765,0.0009709738107286,-0.0025501817813897,0.18396942367736357,0.17931673586531313,-0.14054137900656583,0.9996359555472405,0.023679915248138655,-0.002537499969454071,0.012679869277775785,-0.0009389348178393,0.000815618001012,-0.0055338944656157,0.00014856223593,0.0001486554427985,0.0011734236628569,-0.0007786207309468,0.0001486088205239,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
